Raw_Track_Title,Clean_TrackTitle
"‘Le quattro stagioni’ (‘The Four Seasons’): Concerto, Op. 8 No. 4, RV 297 ‘L’inverno’ in F minor (‘Winter’): I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Concerto in C major Op. 8 No. 1 for Musette , Two Violins and Bass Continuo ‘La Primavera': I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro"
"The Four Seasons, Concerto for Violin, Strings and Continuo in F Minor, No. 4, Op. 8, Rv 297, “l’ Inverno” (Winter): II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"String Concert No.1 in E Major, RV269 ""Spring"": I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto para Violín No.1 in E Major, Op. 8, RV 269 ""La Primavera"": III. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Concerto No. 1 for Violin, Strings and Cembalo, in E Major, Op. 8, Spring ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Violin Concerto No. 2 in G Minor, RV 315 'L'estate': III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Concerto for Violin and Strings in G Minor, Op.8, No.2, R.315 ""L'estate"": 3. Presto (Tempo Impetuoso D'estate) ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"The Four Seasons, Concerto No. 1 in E, RV 269 'La primavera': II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons, Concerto No. 2 in G Minor, Op. 8, RV 315, ""L'estate"" (Summer): I. Allegro non molto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"Concerto No. 3 in F Major, RV 293, 'L'autumno': III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"Concerto No.4 Winter, Allegro Non Molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Concerto For Violin And Strings In E Major, Op.8, No.1, RV 269 ""La Primavera"": 1. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The 4 Seasons: Violin Concerto in E Major, Op. 8, No. 1, RV 269, ""La primavera"" (Spring) ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons - Violin Concerto in F Major, Op. 8, No. 3, RV 293 - ""Autumn"": II. Adagio molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Violin Concerto No. 1 in E Major, RV 269: III. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
